transaction_id,week_start,region,state,city,store_id,product_id,product_name,category,brand,promotion_name,promotion_type,promotion_active,units_sold,revenue,discount_amount,inventory_before,inventory_after,customer_rating
106574,2026-04-13,North,Uttar Pradesh,Agra,STR107,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,53,5155.1,0.0,1178,1125,4.1
106575,2026-04-13,North,Uttar Pradesh,Agra,STR107,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,94,3689.94,0.0,4645,4551,4.1
106576,2026-04-13,North,Uttar Pradesh,Agra,STR107,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,106,4770.16,0.0,2662,2556,4.5
106577,2026-04-13,North,Uttar Pradesh,Agra,STR107,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,59,3584.02,0.0,3984,3925,4.5
106578,2026-04-13,North,Uttar Pradesh,Agra,STR107,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,22,4677.92,0.0,2326,2304,4.4
106579,2026-04-13,North,Uttar Pradesh,Agra,STR107,P114,Harpic 500ml,Household,Reckitt,,,False,33,3270.51,0.0,2726,2693,4.3
106580,2026-04-13,North,Uttar Pradesh,Agra,STR107,P108,Amul Milk 1L,Dairy,Amul,,,False,107,7192.55,0.0,1169,1062,4.7
106581,2026-04-13,North,Uttar Pradesh,Agra,STR107,P107,Amul Butter 100g,Dairy,Amul,,,False,80,4126.05,0.0,3865,3785,4.7
106582,2026-04-13,North,Uttar Pradesh,Agra,STR107,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,192,2697.49,0.0,3172,2980,4.1
106583,2026-04-13,North,Uttar Pradesh,Agra,STR107,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,74,6368.3,0.0,3519,3445,4.3
106584,2026-04-13,North,Uttar Pradesh,Agra,STR107,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,76,3023.62,0.0,852,776,3.9
106585,2026-04-13,North,Uttar Pradesh,Agra,STR108,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,31,6493.16,0.0,3048,3017,4.1
106586,2026-04-13,North,Uttar Pradesh,Agra,STR108,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,119,2394.59,0.0,3299,3180,4.1
106587,2026-04-13,North,Uttar Pradesh,Agra,STR108,P108,Amul Milk 1L,Dairy,Amul,,,False,139,8997.51,0.0,3509,3370,4.2
106588,2026-04-13,North,Uttar Pradesh,Agra,STR108,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,110,2180.92,0.0,3061,2951,4.5
106589,2026-04-13,North,Uttar Pradesh,Agra,STR108,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,56,2229.41,0.0,1441,1385,4.3
106590,2026-04-13,North,Uttar Pradesh,Agra,STR108,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,39,3934.32,0.0,2757,2718,4.0
106591,2026-04-13,North,Uttar Pradesh,Agra,STR108,P114,Harpic 500ml,Household,Reckitt,,,False,39,3848.82,0.0,2858,2819,4.1
106592,2026-04-13,North,Uttar Pradesh,Agra,STR108,P111,Colgate Toothpaste 150g,Personal Care,Colgate,Weekend Flash Sale,Flat Discount,True,66,4875.59,643.58,2617,2551,4.3
106593,2026-04-13,North,Uttar Pradesh,Agra,STR108,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,23,2149.91,0.0,2085,2062,4.3
106594,2026-04-13,North,Uttar Pradesh,Agra,STR108,P110,Dove Soap 100g,Personal Care,Unilever,,,False,56,3096.3,0.0,3172,3116,4.5
106595,2026-04-13,North,Uttar Pradesh,Agra,STR108,P115,Vim Dishwash Bar,Household,Unilever,,,False,80,1587.19,0.0,1563,1483,4.0
106596,2026-04-13,North,Uttar Pradesh,Agra,STR108,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,98,3945.18,0.0,3366,3268,4.0
106597,2026-04-13,North,Uttar Pradesh,Agra,STR108,P113,Surf Excel 1kg,Household,Unilever,,,False,49,6780.24,0.0,4347,4298,4.5
106598,2026-04-13,North,Uttar Pradesh,Agra,STR108,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,108,4803.37,0.0,2363,2255,4.6
106599,2026-04-13,North,Uttar Pradesh,Agra,STR108,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,72,2150.86,0.0,1979,1907,4.2
106600,2026-04-13,North,Uttar Pradesh,Agra,STR108,P107,Amul Butter 100g,Dairy,Amul,,,False,88,4566.6,0.0,2898,2810,4.6
106601,2026-04-13,South,Karnataka,Bangalore,STR109,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,105,4194.65,0.0,2913,2808,4.2
106602,2026-04-13,South,Karnataka,Bangalore,STR109,P108,Amul Milk 1L,Dairy,Amul,,,False,158,10308.54,0.0,2913,2755,4.5
106603,2026-04-13,South,Karnataka,Bangalore,STR109,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,115,2291.29,0.0,2380,2265,4.2
106604,2026-04-13,South,Karnataka,Bangalore,STR109,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,67,5659.79,0.0,1681,1614,4.1
106605,2026-04-13,South,Karnataka,Bangalore,STR109,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,184,2542.17,0.0,2357,2173,4.6
106606,2026-04-13,South,Karnataka,Bangalore,STR109,P115,Vim Dishwash Bar,Household,Unilever,,,False,71,1429.57,0.0,4121,4050,3.9
106607,2026-04-13,South,Karnataka,Bangalore,STR109,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,103,2037.45,0.0,1817,1714,4.1
106608,2026-04-13,South,Karnataka,Bangalore,STR109,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,114,3362.09,0.0,3432,3318,4.5
106609,2026-04-13,South,Karnataka,Bangalore,STR109,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,43,4099.14,0.0,2835,2792,4.3
106610,2026-04-13,South,Karnataka,Bangalore,STR109,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,35,7353.94,0.0,3817,3782,4.2
106611,2026-04-13,South,Karnataka,Bangalore,STR109,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,118,4673.05,0.0,2818,2700,4.0
106612,2026-04-13,South,Karnataka,Bangalore,STR109,P114,Harpic 500ml,Household,Reckitt,,,False,40,3990.53,0.0,2756,2716,4.2
106613,2026-04-13,South,Karnataka,Bangalore,STR109,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,103,4127.5,0.0,3703,3600,4.0
106614,2026-04-13,South,Karnataka,Bangalore,STR109,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,111,5081.01,0.0,2643,2532,4.5
106615,2026-04-13,South,Karnataka,Bangalore,STR109,P107,Amul Butter 100g,Dairy,Amul,,,False,109,5747.65,0.0,3712,3603,4.7
106616,2026-04-13,South,Karnataka,Bangalore,STR110,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,120,2435.22,0.0,2288,2168,4.1
106617,2026-04-13,South,Karnataka,Bangalore,STR110,P114,Harpic 500ml,Household,Reckitt,,,False,31,3071.58,0.0,5463,5432,4.0
106618,2026-04-13,South,Karnataka,Bangalore,STR110,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,74,2186.74,0.0,2440,2366,4.3
106619,2026-04-13,South,Karnataka,Bangalore,STR110,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,45,2716.21,0.0,2457,2412,4.4
106620,2026-04-13,South,Karnataka,Bangalore,STR110,P103,Pepsi 500ml,Soft Drinks,PepsiCo,Festive Combo,Flat Discount,True,65,2249.87,381.18,5832,5767,3.9
106621,2026-04-13,South,Karnataka,Bangalore,STR110,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,40,3428.5,0.0,1971,1931,4.2
106622,2026-04-13,South,Karnataka,Bangalore,STR110,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,32,3099.0,0.0,3643,3611,4.4
106623,2026-04-13,South,Karnataka,Bangalore,STR110,P115,Vim Dishwash Bar,Household,Unilever,,,False,59,1161.33,0.0,2148,2089,4.0
106624,2026-04-13,South,Karnataka,Bangalore,STR110,P113,Surf Excel 1kg,Household,Unilever,,,False,52,7203.8,0.0,3312,3260,4.1
106625,2026-04-13,South,Karnataka,Bangalore,STR110,P104,Lay's Classic 52g,Snacks,PepsiCo,Loyalty Member Discount,BOGO,True,114,1531.03,754.09,3668,3554,4.2
106626,2026-04-13,South,Karnataka,Bangalore,STR110,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,28,5957.71,0.0,4408,4380,4.1
106627,2026-04-13,South,Karnataka,Bangalore,STR110,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,23,2263.02,0.0,2474,2451,3.9
106628,2026-04-13,South,Karnataka,Bangalore,STR110,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,140,1999.06,0.0,2488,2348,4.5
106629,2026-04-13,South,Karnataka,Bangalore,STR110,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,106,4697.62,0.0,4374,4268,4.7
106630,2026-04-13,South,Karnataka,Bangalore,STR110,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,70,2815.73,0.0,3270,3200,4.4
106631,2026-04-13,South,Karnataka,Bangalore,STR110,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,78,3159.58,0.0,3056,2978,4.2
106632,2026-04-13,South,Karnataka,Mysore,STR111,P110,Dove Soap 100g,Personal Care,Unilever,,,False,60,3327.16,0.0,3398,3338,4.4
106633,2026-04-13,South,Karnataka,Mysore,STR111,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,149,2078.7,0.0,2844,2695,4.6
106634,2026-04-13,South,Karnataka,Mysore,STR111,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,116,2359.27,0.0,2862,2746,4.1
106635,2026-04-13,South,Karnataka,Mysore,STR111,P107,Amul Butter 100g,Dairy,Amul,,,False,83,4254.72,0.0,2105,2022,4.7
106636,2026-04-13,South,Karnataka,Mysore,STR111,P114,Harpic 500ml,Household,Reckitt,,,False,30,2967.66,0.0,1786,1756,4.5
106637,2026-04-13,South,Karnataka,Mysore,STR111,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,25,2385.75,0.0,4930,4905,4.5
106638,2026-04-13,South,Karnataka,Mysore,STR111,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,96,4320.82,0.0,2319,2223,4.3
106639,2026-04-13,South,Karnataka,Mysore,STR111,P115,Vim Dishwash Bar,Household,Unilever,,,False,50,1016.79,0.0,4561,4511,4.1
106640,2026-04-13,South,Karnataka,Mysore,STR111,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,77,2287.44,0.0,1273,1196,4.3
106641,2026-04-13,South,Karnataka,Mysore,STR111,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,72,6209.47,0.0,2353,2281,4.2
106642,2026-04-13,South,Karnataka,Mysore,STR111,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,74,2988.45,0.0,3471,3397,4.3
106643,2026-04-13,South,Karnataka,Mysore,STR111,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,113,2259.28,0.0,2119,2006,4.0
106644,2026-04-13,South,Karnataka,Mysore,STR111,P108,Amul Milk 1L,Dairy,Amul,,,False,101,6790.11,0.0,1264,1163,4.5
106645,2026-04-13,South,Karnataka,Mysore,STR112,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,29,6077.63,0.0,3348,3319,3.9
106646,2026-04-13,South,Karnataka,Mysore,STR112,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,108,4827.96,0.0,3113,3005,4.5
106647,2026-04-13,South,Karnataka,Mysore,STR112,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,105,3166.93,0.0,4067,3962,3.9
106648,2026-04-13,South,Karnataka,Mysore,STR112,P114,Harpic 500ml,Household,Reckitt,,,False,51,5070.19,0.0,3465,3414,4.4
106649,2026-04-13,South,Karnataka,Mysore,STR112,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,99,1980.49,0.0,3041,2942,4.2
106650,2026-04-13,South,Karnataka,Mysore,STR112,P115,Vim Dishwash Bar,Household,Unilever,,,False,83,1630.52,0.0,3798,3715,4.0
106651,2026-04-13,South,Karnataka,Mysore,STR112,P108,Amul Milk 1L,Dairy,Amul,,,False,152,10196.89,0.0,428,276,4.4
106652,2026-04-13,South,Karnataka,Mysore,STR112,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,154,3079.54,0.0,3358,3204,3.9
106653,2026-04-13,South,Karnataka,Mysore,STR112,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,103,4119.65,0.0,3161,3058,3.9
106654,2026-04-13,South,Karnataka,Mysore,STR112,P113,Surf Excel 1kg,Household,Unilever,,,False,49,6885.77,0.0,4239,4190,4.4
106655,2026-04-13,South,Karnataka,Mysore,STR112,P107,Amul Butter 100g,Dairy,Amul,,,False,92,4768.87,0.0,2772,2680,4.5
106656,2026-04-13,South,Karnataka,Mysore,STR112,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,131,2636.81,0.0,3309,3178,4.3
106657,2026-04-13,South,Karnataka,Mysore,STR112,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,177,2509.81,0.0,836,659,4.5
106658,2026-04-13,South,Karnataka,Mysore,STR112,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,37,3554.48,0.0,4339,4302,4.3
106659,2026-04-13,South,Tamil Nadu,Chennai,STR113,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,39,3766.64,0.0,5031,4992,4.4
106660,2026-04-13,South,Tamil Nadu,Chennai,STR113,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,40,3923.14,0.0,3124,3084,4.1
106661,2026-04-13,South,Tamil Nadu,Chennai,STR113,P115,Vim Dishwash Bar,Household,Unilever,,,False,71,1433.16,0.0,1763,1692,4.1
106662,2026-04-13,South,Tamil Nadu,Chennai,STR113,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,70,2802.79,0.0,2059,1989,3.9
106663,2026-04-13,South,Tamil Nadu,Chennai,STR113,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,54,2175.84,0.0,2481,2427,3.9
106664,2026-04-13,South,Tamil Nadu,Chennai,STR113,P114,Harpic 500ml,Household,Reckitt,,,False,40,3909.82,0.0,4275,4235,4.3
106665,2026-04-13,South,Tamil Nadu,Chennai,STR113,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,108,2186.65,0.0,3062,2954,3.7
106666,2026-04-13,South,Tamil Nadu,Chennai,STR113,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,99,4394.98,0.0,2666,2567,4.5
106667,2026-04-13,South,Tamil Nadu,Chennai,STR113,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,105,2119.27,0.0,2393,2288,4.2
106668,2026-04-13,South,Tamil Nadu,Chennai,STR113,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,146,2008.45,0.0,1765,1619,4.5
106669,2026-04-13,South,Tamil Nadu,Chennai,STR113,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,53,3179.66,0.0,2725,2672,4.1
106670,2026-04-13,South,Tamil Nadu,Chennai,STR113,P108,Amul Milk 1L,Dairy,Amul,,,False,130,8562.97,0.0,1745,1615,4.6
106671,2026-04-13,South,Tamil Nadu,Chennai,STR113,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,98,2921.99,0.0,3602,3504,4.4
106672,2026-04-13,South,Tamil Nadu,Chennai,STR114,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,100,2945.0,0.0,1679,1579,4.3
106673,2026-04-13,South,Tamil Nadu,Chennai,STR114,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,40,8233.45,0.0,2317,2277,4.3
106674,2026-04-13,South,Tamil Nadu,Chennai,STR114,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,61,2392.74,0.0,3811,3750,4.1
106675,2026-04-13,South,Tamil Nadu,Chennai,STR114,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,67,3956.22,0.0,3939,3872,4.4
106676,2026-04-13,South,Tamil Nadu,Chennai,STR114,P113,Surf Excel 1kg,Household,Unilever,,,False,57,7910.87,0.0,1526,1469,4.4
106677,2026-04-13,South,Tamil Nadu,Chennai,STR114,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,164,3325.36,0.0,1987,1823,4.5
106678,2026-04-13,South,Tamil Nadu,Chennai,STR114,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,108,4314.08,0.0,1803,1695,4.1
106679,2026-04-13,South,Tamil Nadu,Chennai,STR114,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,80,6846.51,0.0,3093,3013,4.1
106680,2026-04-13,South,Tamil Nadu,Chennai,STR114,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,152,2161.38,0.0,1335,1183,4.5
106681,2026-04-13,South,Tamil Nadu,Chennai,STR114,P114,Harpic 500ml,Household,Reckitt,,,False,46,4487.43,0.0,716,670,4.4
106682,2026-04-13,South,Tamil Nadu,Chennai,STR114,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,103,2046.86,0.0,2386,2283,3.9
106683,2026-04-13,South,Tamil Nadu,Chennai,STR114,P110,Dove Soap 100g,Personal Care,Unilever,,,False,63,3528.29,0.0,1933,1870,4.5
106684,2026-04-13,South,Telangana,Hyderabad,STR115,P114,Harpic 500ml,Household,Reckitt,,,False,29,2914.08,0.0,2252,2223,4.3
106685,2026-04-13,South,Telangana,Hyderabad,STR115,P103,Pepsi 500ml,Soft Drinks,PepsiCo,Loyalty Member Discount,Flat Discount,True,120,4358.24,416.24,3083,2963,3.8
106686,2026-04-13,South,Telangana,Hyderabad,STR115,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,25,5260.19,0.0,4578,4553,4.0
106687,2026-04-13,South,Telangana,Hyderabad,STR115,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,95,1924.0,0.0,2839,2744,4.1
106688,2026-04-13,South,Telangana,Hyderabad,STR115,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,73,2943.89,0.0,2405,2332,4.0
106689,2026-04-13,South,Telangana,Hyderabad,STR115,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,132,1876.61,0.0,1489,1357,4.5
106690,2026-04-13,South,Telangana,Hyderabad,STR115,P113,Surf Excel 1kg,Household,Unilever,,,False,43,6089.62,0.0,1909,1866,4.3
106691,2026-04-13,South,Telangana,Hyderabad,STR115,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,111,2245.39,0.0,2887,2776,4.5
106692,2026-04-13,South,Telangana,Hyderabad,STR115,P117,Britannia Good Day 100g,Snacks,Britannia,Weekend Flash Sale,Flat Discount,True,93,2450.72,312.82,2629,2536,4.5
106693,2026-04-13,South,Telangana,Hyderabad,STR115,P107,Amul Butter 100g,Dairy,Amul,,,False,66,3454.93,0.0,3478,3412,4.8
106694,2026-04-13,South,Telangana,Hyderabad,STR115,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,56,4682.49,0.0,3686,3630,4.3
106695,2026-04-13,South,Telangana,Hyderabad,STR115,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,33,1994.68,0.0,3448,3415,4.3
106696,2026-04-13,South,Telangana,Hyderabad,STR115,P115,Vim Dishwash Bar,Household,Unilever,Loyalty Member Discount,Flat Discount,True,75,1349.97,120.93,3763,3688,4.2
106697,2026-04-13,South,Telangana,Hyderabad,STR115,P110,Dove Soap 100g,Personal Care,Unilever,,,False,42,2308.53,0.0,3049,3007,4.3
106698,2026-04-13,South,Telangana,Hyderabad,STR116,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,97,3911.5,0.0,5784,5687,4.3
106699,2026-04-13,South,Telangana,Hyderabad,STR116,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,89,1802.17,0.0,2134,2045,4.5
106700,2026-04-13,South,Telangana,Hyderabad,STR116,P113,Surf Excel 1kg,Household,Unilever,,,False,43,6046.41,0.0,3403,3360,4.3
106701,2026-04-13,South,Telangana,Hyderabad,STR116,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,155,3105.77,0.0,1152,997,4.0
106702,2026-04-13,South,Telangana,Hyderabad,STR116,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,31,3082.57,0.0,3903,3872,3.9
106703,2026-04-13,South,Telangana,Hyderabad,STR116,P115,Vim Dishwash Bar,Household,Unilever,,,False,70,1404.02,0.0,2503,2433,3.9
106704,2026-04-13,South,Telangana,Hyderabad,STR116,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,36,3441.82,0.0,4768,4732,4.3
106705,2026-04-13,South,Telangana,Hyderabad,STR116,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,68,5689.51,0.0,4611,4543,4.1
106706,2026-04-13,South,Telangana,Hyderabad,STR116,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,96,2911.5,0.0,3287,3191,4.3
106707,2026-04-13,South,Telangana,Hyderabad,STR116,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,91,3609.76,0.0,4408,4317,4.1
106708,2026-04-13,South,Telangana,Hyderabad,STR116,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,93,4187.26,0.0,2460,2367,4.7
106709,2026-04-13,South,Telangana,Hyderabad,STR116,P108,Amul Milk 1L,Dairy,Amul,,,False,124,8219.82,0.0,1480,1356,4.7
106710,2026-04-13,South,Telangana,Hyderabad,STR116,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,43,2529.81,0.0,2070,2027,4.4
106711,2026-04-13,East,West Bengal,Kolkata,STR117,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,24,5065.6,0.0,4243,4219,4.0
106712,2026-04-13,East,West Bengal,Kolkata,STR117,P108,Amul Milk 1L,Dairy,Amul,,,False,115,7501.56,0.0,4303,4188,4.6
106713,2026-04-13,East,West Bengal,Kolkata,STR117,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,97,1945.77,0.0,2491,2394,4.4
106714,2026-04-13,East,West Bengal,Kolkata,STR117,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,33,3133.8,0.0,1797,1764,4.2
106715,2026-04-13,East,West Bengal,Kolkata,STR117,P114,Harpic 500ml,Household,Reckitt,,,False,36,3622.26,0.0,3428,3392,4.1
106716,2026-04-13,East,West Bengal,Kolkata,STR117,P113,Surf Excel 1kg,Household,Unilever,,,False,45,6391.25,0.0,3264,3219,4.3
106717,2026-04-13,East,West Bengal,Kolkata,STR117,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,154,2169.48,0.0,1323,1169,4.7
106718,2026-04-13,East,West Bengal,Kolkata,STR117,P115,Vim Dishwash Bar,Household,Unilever,,,False,56,1118.1,0.0,1978,1922,4.1
106719,2026-04-13,East,West Bengal,Kolkata,STR117,P110,Dove Soap 100g,Personal Care,Unilever,,,False,67,3618.4,0.0,3307,3240,4.3
106720,2026-04-13,East,West Bengal,Kolkata,STR117,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,46,2759.63,0.0,4264,4218,4.6
106721,2026-04-13,East,West Bengal,Kolkata,STR117,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,72,2921.3,0.0,3807,3735,4.1
106722,2026-04-13,East,West Bengal,Kolkata,STR117,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,Festive Combo,BOGO,True,95,2880.55,1418.78,3504,3409,4.6
106723,2026-04-13,East,West Bengal,Kolkata,STR118,P110,Dove Soap 100g,Personal Care,Unilever,,,False,50,2757.96,0.0,3582,3532,4.3
106724,2026-04-13,East,West Bengal,Kolkata,STR118,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,75,3020.39,0.0,2909,2834,3.8
106725,2026-04-13,East,West Bengal,Kolkata,STR118,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,76,3038.12,0.0,4640,4564,4.5
106726,2026-04-13,East,West Bengal,Kolkata,STR118,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,125,2477.77,0.0,3153,3028,3.7
106727,2026-04-13,East,West Bengal,Kolkata,STR118,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,68,5813.8,0.0,2526,2458,4.1
106728,2026-04-13,East,West Bengal,Kolkata,STR118,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,26,5449.58,0.0,3316,3290,4.2
106729,2026-04-13,East,West Bengal,Kolkata,STR118,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,56,3374.36,0.0,2982,2926,4.4
106730,2026-04-13,East,West Bengal,Kolkata,STR118,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,113,1563.91,0.0,2688,2575,4.5
106731,2026-04-13,East,West Bengal,Kolkata,STR118,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,22,2081.85,0.0,2489,2467,4.3
106732,2026-04-13,East,West Bengal,Kolkata,STR118,P107,Amul Butter 100g,Dairy,Amul,Festive Combo,Percentage Discount,True,92,4179.47,518.92,2012,1920,4.8
106733,2026-04-13,East,West Bengal,Kolkata,STR118,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,99,4404.73,0.0,1555,1456,5.0
106734,2026-04-13,East,West Bengal,Kolkata,STR118,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,26,2613.45,0.0,2099,2073,4.1
106735,2026-04-13,East,West Bengal,Kolkata,STR118,P114,Harpic 500ml,Household,Reckitt,,,False,37,3690.19,0.0,3399,3362,4.1
106736,2026-04-13,East,West Bengal,Kolkata,STR118,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,80,1574.9,0.0,2263,2183,4.1
106737,2026-04-13,East,West Bengal,Kolkata,STR118,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,129,2612.33,0.0,2639,2510,4.4
106738,2026-04-13,East,West Bengal,Kolkata,STR118,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,71,2784.78,0.0,4918,4847,4.0
106739,2026-04-13,East,Odisha,Bhubaneswar,STR119,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,62,3728.24,0.0,1797,1735,4.4
106740,2026-04-13,East,Odisha,Bhubaneswar,STR119,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,93,3753.86,0.0,4572,4479,4.3
106741,2026-04-13,East,Odisha,Bhubaneswar,STR119,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,108,2179.54,0.0,3160,3052,4.3
106742,2026-04-13,East,Odisha,Bhubaneswar,STR119,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,40,3940.65,0.0,4116,4076,3.9
106743,2026-04-13,East,Odisha,Bhubaneswar,STR119,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,61,2443.15,0.0,1860,1799,4.1
106744,2026-04-13,East,Odisha,Bhubaneswar,STR119,P114,Harpic 500ml,Household,Reckitt,,,False,38,3723.83,0.0,1901,1863,4.3
106745,2026-04-13,East,Odisha,Bhubaneswar,STR119,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,178,2454.99,0.0,2572,2394,4.4
106746,2026-04-13,East,Odisha,Bhubaneswar,STR119,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,54,4531.34,0.0,3424,3370,4.7
